ts,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,FL_x,FL_y,FL_z,FR_x,FR_y,FR_z,BL_x,BL_y,BL_z,BR_x,BR_y,BR_z,FL_contact,FR_contact,BL_contact,BR_contact,gt_pos_x,gt_pos_y,gt_pos_z,gt_rot_w,gt_rot_x,gt_rot_y,gt_rot_z,state_est_rot_w,state_est_rot_x,state_est_rot_y,state_est_rot_z,state_est_pos_x,state_est_pos_y,state_est_pos_z
1747821686.07986,0.804451764,-0.202310041,8.228871346,0.020240022,-0.061785329,0.064981125,0.177637333,0.144873921,-0.322445977,0.264135636,-0.163102241,-0.287565032,-0.102283845,0.169036634,-0.27935969,-0.199070595,-0.176251054,-0.318360722,1,0,0,1,4789.014648438,-2137.673583984,304.263549805,0.969620347,-0.009613392,-0.010081246,0.244217679,0.888584855,0.012810536,0.01237713,0.458366287,-0.167026034,-1.858859032,-0.240272381
1747821686.08874,0.615309834,0.709880829,8.852560997,-0.055393744,-0.070307441,0.050067421,0.1752171,0.144844883,-0.322101103,0.266799548,-0.163422009,-0.290419617,-0.099943199,0.169710442,-0.28277719,-0.201787471,-0.176214718,-0.317844022,1,0,0,1,4791.827636719,-2136.295166016,303.925109863,0.969446957,-0.011183911,-0.01071394,0.244811639,0.888479251,0.012858862,0.012075742,0.458577634,-0.165742006,-1.856911044,-0.240662914
1747821686.09677,0.843956113,-0.007182605,8.900444984,-0.050067421,-0.095873788,0.009587379,0.172603379,0.144865972,-0.321669871,0.267779694,-0.1644188,-0.293671646,-0.099324309,0.170676374,-0.287104701,-0.204765513,-0.176107151,-0.317321541,1,0,0,1,4794.426757813,-2134.625732422,303.388824463,0.96939975,-0.011112157,-0.010757358,0.244999871,0.888429413,0.01277221,0.011598865,0.458688909,-0.164331478,-1.854671169,-0.241230175
1747821686.10421,1.009155989,0.550666392,9.703699112,-0.006391586,-0.080960087,0.019174758,0.169570089,0.144793091,-0.321172588,0.266770517,-0.165689592,-0.296722788,-0.100514444,0.171603979,-0.291783186,-0.207832728,-0.176048697,-0.316695698,1,0,0,1,4797.126464844,-2133.01171875,302.606872559,0.969332278,-0.010773333,-0.01107847,0.245267466,0.888439555,0.012726456,0.01120898,0.45868023,-0.162846223,-1.852428008,-0.241986757
1747821686.11845,0.398634583,0.14844051,10.168174744,-0.05645901,-0.091612734,-0.040480044,0.165293742,0.144993797,-0.320135782,0.261890921,-0.167188277,-0.30155386,-0.104611323,0.171538416,-0.297330906,-0.211220013,-0.176379174,-0.31566839,1,0,0,1,4799.972167969,-2131.493896484,301.862487793,0.969264328,-0.011883674,-0.011729519,0.245454356,0.888427578,0.012784434,0.01101733,0.458706458,-0.162009596,-1.851041184,-0.242263919
1747821686.122,1.361103654,0.480037451,11.100716591,-0.121440135,0.040480044,-0.088416941,0.163365143,0.145152272,-0.31848062,0.253376022,-0.164160723,-0.311649463,-0.1138998,0.168189226,-0.309720583,-0.214860847,-0.176839572,-0.314864205,1,1,0,1,4802.8359375,-2129.870849609,301.162506104,0.969179153,-0.01130854,-0.01213603,0.245797828,0.888524146,0.012734695,0.010389082,0.458535425,-0.159791154,-1.847393506,-0.244248371
1747821686.12963,1.169567585,0.475249052,15.848418236,-0.09906958,-0.17363809,-0.062850595,0.161604591,0.144698435,-0.317559429,0.248378062,-0.164027715,-0.31603433,-0.115538301,0.167464248,-0.313200415,-0.217565416,-0.177413668,-0.314081551,1,1,1,1,4805.709960938,-2127.899658203,300.625,0.969317734,-0.010838748,-0.012188199,0.245269418,0.888652466,0.012765367,0.010812298,0.458276046,-0.158520028,-1.844488757,-0.245103481
1747821686.13813,-1.477222443,-2.061407566,24.256855011,0.104395904,0.271642387,-0.037284251,0.159449897,0.143253005,-0.317549188,0.245923633,-0.164390819,-0.317568584,-0.114904642,0.167773411,-0.312126416,-0.219910305,-0.176940382,-0.313927719,1,1,1,1,4808.639160156,-2126.268066406,300.532806396,0.969297826,-0.011654408,-0.011946665,0.245322645,0.888646631,0.012219603,0.010443932,0.45831078,-0.157893457,-1.841744956,-0.245034006
1747821686.14597,-2.738966703,-2.588132143,23.08249855,-0.093743257,0.057524271,0.073503241,0.157749482,0.141751435,-0.318244448,0.244087961,-0.16481138,-0.31680733,-0.117024969,0.16805029,-0.311277913,-0.221492464,-0.176482528,-0.314241821,1,1,1,1,4808.639160156,-2126.268066406,300.532806396,0.969297826,-0.011654408,-0.011946665,0.245322645,0.888534963,0.012284511,0.011016587,0.4585121,-0.15673794,-1.838823697,-0.244521594
1747821686.15512,-1.618480325,0.198718742,12.076353073,0.060720067,0.040480044,0.165115967,0.156048457,0.140921478,-0.319159296,0.242137678,-0.164803088,-0.316811151,-0.119062644,0.167977858,-0.311319798,-0.223380028,-0.175910205,-0.315196637,1,1,1,0,4814.226074219,-2122.99609375,302.97958374,0.969209194,-0.012934032,-0.010851342,0.245659217,0.888199233,0.011895077,0.011317605,0.459165048,-0.155960731,-1.836461315,-0.244182561
1747821686.16295,-0.711077929,-0.695515573,7.126341343,0.141680151,0.006391586,0.229031831,0.153957055,0.140539133,-0.32025022,0.240420482,-0.164177823,-0.317058482,-0.12242259,0.167606992,-0.31225882,-0.22606833,-0.176014502,-0.316414334,1,1,1,0,4816.848632813,-2121.420898438,304.55682373,0.96903646,-0.013040506,-0.01058332,0.246345803,0.888005406,0.012081748,0.011535971,0.45952949,-0.154345261,-1.835299388,-0.243571016
1747821686.17498,-1.329979062,1.466448545,5.889736176,-0.018109493,-0.082025349,0.19920443,0.149793156,0.140690074,-0.322103456,0.236655809,-0.163022296,-0.31814626,-0.126857927,0.16675907,-0.313615897,-0.230486613,-0.177038058,-0.31757996,1,1,1,0,4819.358398438,-2119.795654297,305.86605835,0.968788385,-0.012853066,-0.010286945,0.247341871,0.887755291,0.012566826,0.011842425,0.459991711,-0.152818856,-1.834412269,-0.243161141
1747821686.18325,0.325611442,1.960851192,4.788403511,-0.171507552,-0.144875944,0.103330642,0.148353534,0.143065921,-0.321003179,0.234321227,-0.161232664,-0.319901399,-0.129890086,0.164598312,-0.315863351,-0.232844695,-0.179578919,-0.316660652,1,1,1,0,4821.625,-2117.989257813,306.871704102,0.968702734,-0.010867381,-0.010771126,0.247751772,0.887682761,0.012877526,0.011743879,0.460125598,-0.150687228,-1.833734878,-0.241516712
1747821686.18809,-1.379060149,0.837970614,4.808753967,-0.092677996,-0.255663425,0.049002159,0.14744668,0.145277465,-0.319127309,0.232581126,-0.159806633,-0.321651345,-0.133052623,0.163829548,-0.317314242,-0.234364961,-0.18147389,-0.314826357,0,1,1,0,4824.080078125,-2116.402832031,307.862304688,0.968485415,-0.011663727,-0.011435621,0.248534024,0.887637997,0.012736688,0.011002627,0.460234186,-0.149481624,-1.833034776,-0.239840384
1747821686.1965,-1.055842996,-1.811213613,5.822698593,0.073503241,-0.225836039,-0.02450108,0.148451189,0.146736847,-0.316789304,0.231131454,-0.159736772,-0.322335707,-0.135880894,0.163248808,-0.317932375,-0.233711938,-0.18251212,-0.312974937,0,1,1,0,4826.493164063,-2114.685546875,308.413665771,0.968453109,-0.011733931,-0.012670975,0.248596683,0.887657407,0.0130384,0.009885323,0.460213656,-0.148724123,-1.831665781,-0.23887287
1747821686.20458,-0.453701228,0.761356115,6.959944248,-0.018109493,-0.18109493,-0.141680151,0.149789652,0.148009708,-0.314532748,0.228698487,-0.159970937,-0.323150451,-0.139219756,0.163389811,-0.318311592,-0.232584264,-0.183403861,-0.310412944,1,1,1,0,4828.909667969,-2113.182617188,309.027008057,0.968435943,-0.011705541,-0.013436313,0.248624682,0.887832186,0.01368912,0.009209365,0.45987151,-0.147385036,-1.829828644,-0.238373577
1747821686.21257,-0.367509961,0.980425596,8.259995461,-0.117179073,0,-0.217313915,0.151060647,0.14881911,-0.311677502,0.225331477,-0.160303048,-0.323838861,-0.141893647,0.163644092,-0.318475723,-0.230600238,-0.183923833,-0.307987929,0,1,1,0,4831.266113281,-2111.489501953,309.028594971,0.968624592,-0.011165011,-0.014473034,0.247855276,0.888148566,0.01371937,0.008694379,0.459269323,-0.145934102,-1.827495106,-0.238306227
1747821686.22192,-0.146046311,-0.635660529,8.402450562,-0.049002159,-0.066046387,-0.317448765,0.155632097,0.151099197,-0.30718946,0.22034328,-0.160562602,-0.324197895,-0.144052515,0.164563075,-0.318296709,-0.223703456,-0.184608293,-0.303420876,0,1,1,0,4833.541015625,-2110.035400391,309.200531006,0.968808472,-0.011526642,-0.01458664,0.247112274,0.888598868,0.013375461,0.008111055,0.458418324,-0.144370471,-1.824402197,-0.238450501
1747821686.22953,-0.015562311,-1.702277422,8.526948929,0.070307441,0.012783172,-0.312122434,0.159893421,0.152595288,-0.304117928,0.216878666,-0.160891137,-0.324131289,-0.146076195,0.164825851,-0.318338155,-0.218444173,-0.185222697,-0.299819439,0,1,1,0,4835.825683594,-2108.481201172,309.022064209,0.969136298,-0.011612697,-0.015090489,0.245789036,0.888872768,0.013392377,0.008068131,0.457887269,-0.143443906,-1.822857614,-0.238783593
1747821686.23928,0.059855044,-1.175553083,9.153033257,0.082025349,0.09906958,-0.285490841,0.166683636,0.154397119,-0.299939685,0.213427246,-0.16095932,-0.324102476,-0.148904263,0.164818801,-0.318570162,-0.210811959,-0.185708023,-0.295114022,0,1,1,0,4835.825683594,-2108.481201172,309.022064209,0.969136298,-0.011612697,-0.015090489,0.245789036,0.889510274,0.013669392,0.008383192,0.456633707,-0.141051175,-1.819283546,-0.239115972
1747821686.24713,-0.174776718,-0.82001406,8.761581421,0.095873788,0.082025349,-0.265250802,0.175056107,0.155824628,-0.296122958,0.210818439,-0.161255198,-0.323941521,-0.151577444,0.164773401,-0.318757154,-0.201566809,-0.185694928,-0.290618155,0,1,1,0,4838.061035156,-2107.069335938,309.001983643,0.969412267,-0.011302628,-0.01467134,0.244738266,0.890157897,0.013802983,0.009060996,0.455352933,-0.138844483,-1.81588062,-0.239331236
1747821686.2583,0.290895492,0.015562311,10.044873238,0.088416941,0.087351672,-0.247141317,0.184359287,0.156825191,-0.292245452,0.208627063,-0.161695311,-0.323715157,-0.154202825,0.164562757,-0.318937447,-0.191509791,-0.185048773,-0.285972096,0,1,1,0,4840.414550781,-2105.682617188,308.71081543,0.969700634,-0.011217401,-0.014479359,0.243608773,0.890267851,0.013849541,0.009180244,0.455134119,-0.138461607,-1.815329405,-0.23936456
1747821686.26303,0.282515794,-0.211886853,11.55441761,0.038349517,0.162985444,-0.182160199,0.190869827,0.157296087,-0.290160415,0.207266834,-0.161946367,-0.323546253,-0.155629943,0.16428244,-0.319115771,-0.183616607,-0.184007627,-0.282214713,0,1,1,0,4845.072753906,-2102.840087891,308.208496094,0.970204651,-0.011073334,-0.013734812,0.241643608,0.890847127,0.013796021,0.010131832,0.453980629,-0.13633053,-1.811367687,-0.239266926
1747821686.27155,0.14963761,0.380678058,12.097901344,-0.041545309,0.201334953,-0.116113812,0.203542613,0.157115044,-0.287317505,0.205024525,-0.162706112,-0.323146045,-0.158184448,0.163915572,-0.319297704,-0.170506619,-0.182331418,-0.277862366,0,1,1,0,4847.404785156,-2101.506591797,308.169250488,0.970360637,-0.011463433,-0.012869475,0.241046071,0.89106409,0.013360628,0.010717783,0.453554197,-0.135361747,-1.809128763,-0.239408112
1747821686.27965,-0.308852017,0.191536129,10.745177269,-0.038349517,0.204530746,-0.075633764,0.212424319,0.156993634,-0.286197158,0.203609503,-0.16298135,-0.32295812,-0.159914276,0.1633241,-0.319605039,-0.161554086,-0.180560006,-0.276096413,0,1,1,0,4849.8203125,-2100.140625,308.235198975,0.970504463,-0.012376205,-0.012238087,0.240453988,0.891287633,0.012662245,0.011523322,0.453115035,-0.134225721,-1.806288666,-0.239339014
1747821686.29103,0.253785372,-0.472854823,9.903614998,0.066046387,0.159789652,-0.036218986,0.225746895,0.156858822,-0.285597766,0.20109868,-0.163208819,-0.322719945,-0.162880091,0.162497451,-0.320023136,-0.148551396,-0.178808639,-0.27423619,0,1,1,0,4852.128417969,-2098.746826172,308.452728271,0.970546305,-0.012739169,-0.011179627,0.240317747,0.891354694,0.012431743,0.011952918,0.452978354,-0.133684221,-1.80481344,-0.239304288
1747821686.29886,0.079008654,1.016338587,8.457517624,-0.050067421,0.077764295,-0.00745685,0.233257073,0.155985004,-0.286321374,0.198781098,-0.16318082,-0.322579368,-0.164806655,0.161942774,-0.320261292,-0.140773872,-0.177059077,-0.274256948,0,1,1,0,4854.500488281,-2097.258789063,308.501617432,0.970616341,-0.012566858,-0.010836214,0.240059435,0.891498064,0.012158063,0.012929025,0.452676731,-0.131376761,-1.801192265,-0.239363692
1747821686.30472,-0.180762231,1.329979062,7.779958248,-0.159789652,0.055393744,-0.013848436,0.239975391,0.155505066,-0.287657599,0.197538542,-0.162987129,-0.322562579,-0.16696416,0.161858064,-0.320288483,-0.133769646,-0.176008213,-0.274607534,0,1,1,0,4856.855957031,-2095.810546875,308.72845459,0.970613718,-0.012851585,-0.010197854,0.24008292,0.891526792,0.011765303,0.012992742,0.452628705,-0.130667851,-1.800093186,-0.239340935
1747821686.31371,0.48362875,-0.008379706,6.481103897,-0.033023193,-0.031957928,-0.019174758,0.249995156,0.154589462,-0.290002453,0.194775945,-0.162598371,-0.322506648,-0.170140931,0.161906406,-0.320237064,-0.126527591,-0.174002747,-0.277172719,0,1,1,0,4859.25,-2094.194091797,308.598144531,0.970652461,-0.013382521,-0.010551181,0.239882007,0.891579064,0.011144409,0.012809969,0.452546661,-0.129357505,-1.797917801,-0.239345268
1747821686.32161,0.954089403,-0.754173517,7.188590527,-0.019174758,-0.043675836,-0.030892665,0.253659145,0.154389237,-0.293906696,0.193387949,-0.16247961,-0.322435092,-0.172437143,0.161966265,-0.320104069,-0.120302508,-0.173225854,-0.279183979,0,1,1,0,4861.610351563,-2092.629150391,308.505096436,0.970650434,-0.013293393,-0.010416566,0.239901021,0.891632113,0.011029965,0.012594525,0.452450984,-0.12811253,-1.796152938,-0.239345891
1747821686.32907,1.066616893,0.597353339,7.593210697,-0.051132686,0.006391586,-0.027696872,0.256326792,0.154504614,-0.296110553,0.192297277,-0.162750689,-0.322080511,-0.174398198,0.162369077,-0.319686158,-0.117188224,-0.172944311,-0.281443448,0,1,1,0,4864.140136719,-2090.967773438,308.042938232,0.970636308,-0.011969714,-0.010706281,0.240015164,0.891664445,0.010984517,0.012397011,0.452393824,-0.126982685,-1.794346639,-0.239565063
1747821686.33964,1.000776291,-0.448912829,7.851784706,0.061785329,-0.020240022,-0.014913701,0.259104967,0.155541901,-0.302061117,0.189352801,-0.163143747,-0.321615187,-0.178509806,0.162436023,-0.319062013,-0.112801446,-0.172938598,-0.285814842,0,1,1,0,4866.671875,-2089.345947266,307.912994385,0.9707039,-0.013604221,-0.010676657,0.239655659,0.891740808,0.011068012,0.0123152,0.452243482,-0.125953802,-1.792822983,-0.23992428
1747821686.34771,1.478419542,-0.623689532,8.020575523,0.16831176,-0.079894826,-0.037284251,0.258646227,0.156648774,-0.305956441,0.186636953,-0.163629509,-0.321123036,-0.180839721,0.162385622,-0.318725722,-0.112923127,-0.173571893,-0.290083587,0,1,1,0,4869.297851563,-2087.626708984,307.258911133,0.970735729,-0.013368093,-0.011054826,0.239522889,0.891783964,0.0118,0.012357385,0.452138714,-0.123717746,-1.789532598,-0.240414498
1747821686.35571,1.258152962,-0.16639702,8.874108315,0.103330642,-0.076699033,-0.020240022,0.256301666,0.158082385,-0.309021867,0.184221413,-0.164021801,-0.320677246,-0.18289533,0.162208179,-0.318060935,-0.114663222,-0.174494416,-0.293594548,0,1,1,0,4871.991210938,-2085.979248047,306.715789795,0.970747471,-0.013431895,-0.010882633,0.239479586,0.891784073,0.012357762,0.012364686,0.452123399,-0.122466279,-1.787717991,-0.240724145
1747821686.36382,0.958877802,1.043871999,8.374917984,0.064981125,-0.109722227,-0.021305285,0.251133007,0.158941891,-0.313142515,0.180889144,-0.164752958,-0.319915227,-0.185188198,0.162087205,-0.317219043,-0.117924035,-0.174387271,-0.297889951,0,1,1,0,4874.770996094,-2084.119140625,305.860961914,0.970811427,-0.012028908,-0.011126817,0.239283606,0.891718582,0.012668042,0.012207125,0.452248247,-0.121375807,-1.785590409,-0.241200386
1747821686.37145,1.084573388,-0.92895025,10.314221382,-0.26205501,0.117179073,0.090547465,0.243076667,0.155511962,-0.320968994,0.178880237,-0.166208977,-0.318327114,-0.188314037,0.161983512,-0.316731213,-0.122023761,-0.169547222,-0.306531597,1,1,1,0,4877.673339844,-2082.361816406,305.224334717,0.970798433,-0.01178627,-0.011150893,0.239347354,0.891732609,0.013013178,0.011982667,0.452216791,-0.120122354,-1.782574876,-0.242402058
1747821686.37951,-0.318428814,-5.446808815,16.121356964,0.743554473,-0.171507552,0.079894826,0.238417483,0.154730969,-0.325799926,0.175915061,-0.166529113,-0.317429563,-0.190981514,0.162044364,-0.316033693,-0.129410454,-0.166063687,-0.315239901,1,1,1,0,4880.58203125,-2080.504882813,304.521392822,0.970772684,-0.012123318,-0.011130171,0.239435896,0.891608092,0.012760557,0.012044924,0.452467787,-0.118882866,-1.780022412,-0.243423865
1747821686.38794,-2.814383984,5.063736439,21.707029343,0.419714153,-0.251402378,0.09693905,0.236591214,0.153918601,-0.325983879,0.173870597,-0.167013424,-0.316944353,-0.193721461,0.161461576,-0.316121983,-0.132862549,-0.166862149,-0.318927738,1,1,1,1,4883.591796875,-2078.878417969,304.269287109,0.970721722,-0.010314871,-0.010844924,0.239740029,0.891263199,0.015621267,0.01264481,0.453040832,-0.117028279,-1.778807296,-0.242846306
1747821686.3966,-2.52947402,12.469002724,21.533449173,-0.46019417,-0.046871629,-0.153398067,0.233831365,0.153693316,-0.325383194,0.171848892,-0.165842534,-0.317183713,-0.196356377,0.16081966,-0.316089929,-0.134114784,-0.16904722,-0.317009843,1,1,1,1,4886.474609375,-2077.251220703,304.756500244,0.9705742,-0.007705842,-0.011058194,0.240424797,0.891432564,0.016970686,0.012292966,0.452668602,-0.116087322,-1.778845454,-0.243146735
1747821686.40472,-0.55665189,-7.189787865,10.582371712,-0.504935265,0.020240022,0.038349517,0.231656375,0.154150228,-0.324868828,0.170803394,-0.163549343,-0.318946927,-0.198440396,0.160163406,-0.316086132,-0.135223664,-0.170867198,-0.315952191,1,1,1,1,4889.161132813,-2075.598632813,305.927612305,0.970703006,-0.009953925,-0.011695808,0.239791095,0.891661995,0.014277893,0.011206922,0.452337742,-0.116814151,-1.777161176,-0.243469542
1747821686.41308,-1.582567334,-2.120065689,5.329493046,-0.216248661,0.086286411,-0.108656958,0.230330473,0.153543235,-0.324473709,0.168119556,-0.162630721,-0.320680049,-0.200547369,0.15988668,-0.31601954,-0.137757151,-0.170561056,-0.316859727,1,1,1,0,4891.908203125,-2074.150878906,307.391143799,0.970587313,-0.01190259,-0.011837774,0.240163296,0.891752908,0.012938572,0.010713363,0.452210756,-0.116735673,-1.774886706,-0.243336624
1747821686.42069,-1.171961784,0.33518824,2.607285738,-0.106526434,0.029827401,-0.202400222,0.228152092,0.152548245,-0.324991474,0.164612331,-0.162963006,-0.322000349,-0.202686651,0.159601333,-0.316616445,-0.141144508,-0.169422497,-0.31845329,1,1,1,0,4894.505859375,-2072.635498047,308.547424316,0.970742881,-0.012649882,-0.011883553,0.239493236,0.89202238,0.012428534,0.010825882,0.451690607,-0.116174288,-1.77255312,-0.242669053
1747821686.43097,-0.356736064,-0.550666392,5.036203384,0.15552859,-0.063915856,-0.127831712,0.225478609,0.152105318,-0.325956898,0.162165787,-0.165014216,-0.321416925,-0.206123493,0.161340176,-0.316094428,-0.14392732,-0.168567613,-0.319926688,1,1,1,0,4896.984863281,-2071.139892578,309.570159912,0.970894039,-0.012592803,-0.011713523,0.23889108,0.892439398,0.012282172,0.010623446,0.450874941,-0.115311017,-1.77012791,-0.242049771
1747821686.43797,-0.177170932,-1.501164436,2.602497339,-0.038349517,-0.067111649,-0.051132686,0.222121361,0.151554808,-0.327445554,0.161065276,-0.167872118,-0.31903964,-0.207419487,0.164395832,-0.313795535,-0.145962503,-0.167651701,-0.321110833,1,1,0,1,4899.492675781,-2069.583496094,310.166564941,0.971039772,-0.011872469,-0.01184037,0.238328815,0.892579302,0.012806725,0.010570256,0.450584561,-0.11432781,-1.768488437,-0.241117837
1747821686.446,-1.080982089,-0.310049117,5.372588634,-0.075633764,-0.136353835,-0.017044229,0.219284845,0.151621233,-0.328386374,0.161570198,-0.169868735,-0.31646901,-0.207200533,0.165561937,-0.311508998,-0.150556275,-0.166952397,-0.322734018,1,0,0,1,4901.946777344,-2068.120605469,310.634155273,0.971090853,-0.011641761,-0.011984987,0.238124654,0.892711718,0.012970908,0.010628533,0.450316086,-0.111854253,-1.766329944,-0.240654938
1747821686.45734,-0.712275028,-0.563834488,8.257601738,0.004261057,-0.049002159,0.060720067,0.214604738,0.151889723,-0.329055654,0.163684962,-0.170892006,-0.312646463,-0.205862151,0.166143145,-0.307411149,-0.155175904,-0.167295828,-0.323028954,1,0,0,1,4904.354492188,-2066.655029297,310.627380371,0.971100152,-0.011857857,-0.012496331,0.23804985,0.892759501,0.013088811,0.009887498,0.45023482,-0.1096476,-1.763727749,-0.240525252
1747821686.46252,-0.020350715,-0.421379507,8.191761017,0.123570658,-0.064981125,0.117179073,0.213616709,0.151864223,-0.329080696,0.164001079,-0.171009431,-0.311646729,-0.20496524,0.166422528,-0.306076214,-0.156059309,-0.167432922,-0.322982888,1,0,0,1,4906.713378906,-2065.279541016,310.670288086,0.971064031,-0.012054518,-0.013120813,0.238153681,0.892718343,0.013266277,0.009864472,0.450311734,-0.108503239,-1.762380105,-0.240766631
1747821686.47282,-0.732625723,0.672770679,8.647856712,-0.004261057,-0.014913701,0.151267529,0.21040366,0.151618413,-0.329090424,0.16767381,-0.171786901,-0.307356412,-0.200843043,0.167895034,-0.301217968,-0.158945019,-0.168002191,-0.32283554,1,0,0,1,4909.093261719,-2063.873046875,310.379302979,0.970957994,-0.011699249,-0.013032585,0.238608122,0.892611723,0.013484767,0.009949045,0.450514693,-0.107629899,-1.761408138,-0.240985148
1747821686.48094,-0.064643443,0.434547603,8.24802494,-0.095873788,-0.018109493,0.159789652,0.206965027,0.151571113,-0.328989391,0.172943302,-0.171997248,-0.302928819,-0.196191379,0.169370241,-0.29666659,-0.161748118,-0.168162323,-0.32284855,1,0,0,1,4909.093261719,-2063.873046875,310.379302979,0.970957994,-0.011699249,-0.013032585,0.238608122,0.892393016,0.013439628,0.009935159,0.450949413,-0.105814392,-1.759311757,-0.241360848
1747821686.48756,0.04070143,-0.071826048,9.860519409,-0.153398067,-0.043675836,0.171507552,0.203121542,0.151678905,-0.328797986,0.177753039,-0.172195422,-0.299082894,-0.190239709,0.17015058,-0.292206622,-0.164512526,-0.168023109,-0.322967929,1,0,0,1,4913.689941406,-2061.084960938,309.75479126,0.970670581,-0.012023338,-0.013576923,0.239728376,0.892256368,0.013002498,0.009797552,0.451235545,-0.103836837,-1.757334076,-0.242043954
1747821686.49609,0.451307029,1.084573388,10.3357687,-0.133158043,-0.038349517,0.109722227,0.200568407,0.1517692,-0.328612139,0.18419549,-0.171890855,-0.295242494,-0.183358305,0.171020602,-0.287503201,-0.16708247,-0.167979792,-0.322977265,1,0,0,1,4915.926269531,-2059.651367188,309.413391113,0.97047025,-0.012196218,-0.013601951,0.240527913,0.892057063,0.012468547,0.009442011,0.451652057,-0.10254949,-1.755425252,-0.242323434
1747821686.50457,0.026336219,0.390254885,11.061211586,-0.124635927,-0.022370551,0.061785329,0.198224615,0.151789904,-0.328446741,0.191030199,-0.171359041,-0.292166428,-0.175182918,0.171639503,-0.282772198,-0.169711264,-0.168087081,-0.322894918,1,0,0,1,4918.204589844,-2058.203369141,309.233795166,0.970340431,-0.012600482,-0.013852111,0.241016254,0.891888323,0.011985598,0.008943532,0.452008382,-0.101194451,-1.752898194,-0.242585709
1747821686.51256,0.178368032,0.345962137,12.109871864,-0.034088459,0.004261057,0.012783172,0.196369026,0.151845709,-0.328283091,0.199699086,-0.170413813,-0.288679262,-0.168480916,0.171854303,-0.279354591,-0.171766987,-0.168000041,-0.322908751,1,0,0,1,4920.479003906,-2056.696777344,309.038269043,0.970268011,-0.013128775,-0.014056114,0.241267517,0.891797067,0.011776459,0.008734249,0.452197987,-0.100229934,-1.751059384,-0.242462473
1747821686.52079,-0.33279404,-0.393846184,11.876437187,0.031957928,0.051132686,-0.005326321,0.194307961,0.151779456,-0.328139641,0.207457166,-0.168978981,-0.286477139,-0.159402726,0.171377725,-0.276090999,-0.173815454,-0.168029945,-0.322849384,1,0,0,1,4922.71875,-2055.178466797,309.089080811,0.970247209,-0.012983737,-0.013925171,0.241366714,0.891774661,0.011733146,0.008873225,0.452240592,-0.098991749,-1.749155866,-0.242459014
1747821686.52953,-0.239420176,-0.300472319,10.635044098,0.00745685,0.09693905,0.003195793,0.192381917,0.151583346,-0.328039112,0.21891256,-0.166763078,-0.284463563,-0.148707103,0.170655077,-0.273975499,-0.176213794,-0.167868992,-0.322827062,1,0,0,1,4924.974609375,-2053.627197266,309.109588623,0.970252514,-0.013083286,-0.01374636,0.241350159,0.891731394,0.011646782,0.009113676,0.452323352,-0.097834136,-1.747327322,-0.242297995
1747821686.5376,-0.294486821,0.08379706,9.300276756,-0.072437972,0.064981125,-0.005326321,0.191174363,0.15157091,-0.327928742,0.2285421,-0.16547283,-0.283508833,-0.141996138,0.170061082,-0.27330877,-0.178693029,-0.167457166,-0.322958097,1,0,0,1,4927.22265625,-2052.252685547,309.522369385,0.970236003,-0.013686184,-0.013219025,0.241412655,0.891670113,0.011446501,0.009382321,0.452443763,-0.09652283,-1.74538088,-0.242142381
1747821686.54743,-0.021547815,-0.949300945,7.315483093,0.028762136,0.027696872,0.022370551,0.188843063,0.151450964,-0.327741388,0.238429334,-0.163435472,-0.284028576,-0.131141328,0.169359164,-0.273729187,-0.181477006,-0.167258085,-0.322901876,1,0,0,1,4929.466796875,-2050.647949219,309.464324951,0.970243633,-0.01356093,-0.013404291,0.241378695,0.891616022,0.011193547,0.009537609,0.45255343,-0.09496894,-1.743007563,-0.242215648
1747821686.55564,-0.155623108,-0.051475335,6.84621954,0.049002159,-0.037284251,0.014913701,0.186851745,0.151262764,-0.327600881,0.244291731,-0.161840342,-0.285875493,-0.124767958,0.168829912,-0.275032112,-0.183476328,-0.167375452,-0.322734174,1,0,0,1,4931.700195313,-2049.314941406,309.650360107,0.970203996,-0.014048174,-0.013240016,0.241519302,0.891549391,0.011391998,0.009673679,0.452676844,-0.093540286,-1.740991434,-0.242429799
1747821686.56305,0.162805721,0.045489833,6.348225594,0.022370551,-0.086286411,0.023435814,0.184775617,0.15120375,-0.327396212,0.25029263,-0.161192645,-0.287094782,-0.120276889,0.16871305,-0.276123355,-0.185641024,-0.167483593,-0.322563445,1,0,0,1,4933.961425781,-2047.80847168,309.460906982,0.970183492,-0.013478473,-0.013365077,0.241627112,0.891559042,0.011573411,0.009614962,0.452654486,-0.092249942,-1.739392489,-0.242834261
1747821686.57106,0.67037648,0.128089786,6.797138691,-0.103330642,-0.093743257,0.043675836,0.182670362,0.151195564,-0.327141307,0.255365583,-0.160546875,-0.289463004,-0.114210671,0.168885895,-0.278755108,-0.187679887,-0.16759766,-0.322361803,1,0,0,1,4936.246582031,-2046.355224609,309.13671875,0.970141947,-0.013255061,-0.013436621,0.241802394,0.891507326,0.011655987,0.009329305,0.452760189,-0.091306702,-1.737919506,-0.242952473
